date,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f26,f27,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,activity,pred6h,pred15m,pred3h,pred15m_new,pred3h_new,pred6h_new
2018-12-01 00:14:00,26.79343032836914,294.525036239624,1.6658833585302737,5.1662375467360024e-05,0.01907665507250977,0.0017775067668190003,1719212.5320434568,753425.7090244293,2.588397979736328,0.5682312846183777,1.672331795763672,5.0888735533744105e-05,0.02068216283003235,0.001785500153442383,751305.0168468951,2.291227102279663,0.5873457193374634,343.1542724609375,343.14562072753904,343.10697021484367,1.6079707145439457,1.5937621257031251,0.008892028292816162,0.008916450851959228,265.45052999999996,0.5896021723747253,0.2287964092672285,194.00770843579915,144.8262488322865,127.67413169144,67.88538359933844,69.3283639483872,69.6878700211,64475.832,153168.21130850038,147942.8543103805,343.1983,343.3271,343.28622,343.31863,99026.10058444446,74.51111111111109,343.13312,336.49875,336.55875,335.81787,336.02155,342.95342999999997,332.16418,332.0854,516.1629915237427,5754.714012145996,5244.120121002197,37.90923600850833,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-01 00:15:00,26.74241065979004,294.52335205078117,1.6658924459941409,5.176484586781264e-05,0.0189980849616394,0.0017782583157634735,1719130.0392150881,752087.5747528076,2.588346004486084,0.5681473016738892,1.672414668008789,5.099140047729016e-05,0.020758077485626227,0.001786623503212929,748108.7108688354,2.291182041168213,0.5874574184417725,343.15223541259763,343.1247695922852,343.1074813842773,1.561817926970703,1.5965195606347655,0.008887077659515382,0.008949585762771608,265.43835,0.5786281824111938,0.2288990334800279,194.05158799813998,144.65586153105303,127.68996009527132,67.84195746746722,69.44023325707137,69.66183261440534,64387.22,153132.00933682534,147886.09206361143,343.17676,343.3289200000001,343.29047,343.3230000000001,99028.24855,74.5,343.13107,336.51514,336.5675700000001,335.6408,335.76233,342.94186,332.14566,332.08566,512.5585198402405,5496.93489074707,5423.223018646239,40.58589962134985,0.0,40.081154999999995,0.0,27.410279,0.0,0.0
2018-12-01 00:16:00,26.73612976074219,294.52558555603025,1.6654009091425783,5.1770735970407726e-05,0.01893977726728821,0.0017790093348884586,1718681.3354492188,753791.9938213825,2.588324069976806,0.5683196187019348,1.672199552819336,5.114092961028218e-05,0.02064471095002747,0.0017876096297359469,749312.4986293316,2.291322946548462,0.587395429611206,343.1563018798828,343.12172546386716,343.11612548828117,1.6057887737792969,1.5940210506064454,0.008880006688621522,0.008945044150115967,265.44016,0.5967676043510437,0.2292196214521752,194.13294338216855,144.27426321768397,127.61802198125484,67.87880742429407,69.39644997251371,69.68782530375343,64303.785,152796.9948074841,147919.8101166809,343.19742,343.33295,343.2852,343.34204,99030.39651555556,74.48888888888891,343.1402,336.51800000000014,336.58197,335.7905,335.95306,342.90682999999996,332.1455,332.09805,508.9539885520935,5257.603168487549,5609.805107116699,42.46410125910851,0.0,40.67733,0.0,27.836898,0.0,0.0
2018-12-01 00:17:00,26.678939819335927,294.5297206878662,1.6650984457929687,5.168345648810268e-05,0.019009957156738283,0.0017756425969486238,1718436.002731323,753671.4420268536,2.5882461071014404,0.568247377872467,1.6720471004404298,5.109957057645917e-05,0.02069715036372376,0.0017914946635904313,751160.3827505113,2.290950059890747,0.5874027013778687,343.1603759765625,343.1135848999023,343.12222900390617,1.5652487836650388,1.5930021695830079,0.00889321084991455,0.008931323944641113,265.43878,0.5794517993927002,0.22910973551954675,194.2285415438707,144.09027494083298,127.68090597740694,67.89665256028151,69.36741459852179,69.71459622423471,64235.895,152802.24741085988,147985.42507959687,343.18924,343.3232700000001,343.30362,343.3171700000001,99032.54448111114,74.47777777777776,343.13666,336.53955,336.58286,335.7662,335.9386,342.91904,332.14075,332.12076,505.3495168685913,5004.3039321899405,5806.728839874268,44.679348189398716,0.0,40.882989,0.0,27.874197,0.0,0.0
2018-12-01 00:18:00,26.67892074584961,294.53088035583494,1.6656124978535156,5.156306742697954e-05,0.018749900558990482,0.0017777520732421876,1718999.266624451,753232.5829920769,2.588222026824951,0.5683112144470215,1.6721840905673828,5.0915400355190036e-05,0.020654376976776124,0.0017840961317977906,751008.3602974416,2.2911489009857178,0.5874084234237671,343.1491836547852,343.1232437133789,343.1212142944336,1.604591263055664,1.5920416110888669,0.008895237939277649,0.008908395476455689,265.44122000000004,0.5852776765823364,0.22939008888534265,194.162194270144,144.3274710936937,127.66435564313619,67.90450242738463,69.31841642718946,69.77339003362843,64173.676,152932.19363406688,148000.677263117,343.225,343.31847999999997,343.30422999999996,343.3213,99034.69244666668,74.46666666666667,343.15612999999996,336.5476,336.59783999999996,335.69973999999996,335.86008,342.9358,332.1894,332.16122,501.74498558044434,4745.934963226317,5991.7311668396,42.2971244379619,0.0,40.845237,0.0,27.874197,0.0,0.0
2018-12-01 00:19:00,26.65657997131348,294.5286525726318,1.6655678743369142,5.154584829360247e-05,0.018973306363800048,0.0017773202703590394,1719218.373298645,753283.9741566181,2.5883209705352783,0.5683265924453735,1.6720791100146486,5.0798984940230846e-05,0.02065203093608093,0.0017782832172794343,751944.9981734753,2.291332960128784,0.5874140858650208,343.14359130859367,343.1532501220703,343.12528076171867,1.5659095914853516,1.5927642679169922,0.008890643344673156,0.008895857828079223,265.43817,0.582732617855072,0.2296622442313529,194.02897469335548,144.25068265253438,127.8973480355399,67.92871585887184,69.28780177343252,69.79573470736206,64110.168,152894.63707736353,147985.93871246112,343.2522600000001,343.3067,343.31015,343.31894,99036.84041222224,74.45555555555555,343.15927,336.54163,336.6083,335.6599,335.79675,342.96176,332.2061,332.18048,498.1406033039093,4490.507125854492,6182.9681396484375,43.47863584988604,0.0,40.840573,0.0,27.852795,0.0,0.0
2018-12-01 00:20:00,26.60530090332031,294.5194019317627,1.6657973667080082,5.157045592531562e-05,0.019070640561676025,0.0017773936503582004,1719034.5525741575,753512.49883461,2.5883328914642334,0.5680447220802307,1.6721929067636718,5.085415239447356e-05,0.02065084414042664,0.0017782833497343067,751280.6072127819,2.291227102279663,0.5874145030975342,343.1349472045898,343.1654571533203,343.126806640625,1.6080123541171876,1.5926085603271485,0.00888634862789917,0.008901519479133606,265.43576,0.5889660716056824,0.22976478708317605,193.79102617231075,144.36846849671429,127.7662154512678,67.95320787659719,69.2806454951857,69.82449464862971,64057.58,153084.69272349536,148070.50349558805,343.26807,343.3194299999999,343.30463,343.31342,99038.98837777779,74.44444444444444,343.1414,336.5388200000001,336.59436,335.67584,335.87894,342.98505,332.22388,332.2012,494.5361018180847,4196.034908294678,6343.855857849121,36.490048485829504,0.0,39.80915,0.0,27.264863,0.0,0.0
2018-12-01 00:21:00,26.604949951171875,294.5180667877197,1.6658598938847655,5.1689959194481376e-05,0.019073463439910888,0.0017763844766874317,1719089.6272659304,752466.2981755731,2.588346004486084,0.5680128931999207,1.6724644456093751,5.1019625782698386e-05,0.02072857501722717,0.0017780553948993684,749275.2295136452,2.2911059856414795,0.5874074101448059,343.15172424316404,343.1847900390625,343.12222900390617,1.5667712729472656,1.5954932197529297,0.008878208481277466,0.0089059985730896,265.4271,0.5840110778808594,0.2300156676163692,193.74961023967185,144.55818487290398,127.41885965001794,67.91555762986205,69.34445440694985,69.77371104779002,64002.29,152831.2869935706,148148.37832080864,343.27444,343.31393,343.28564,343.3194,99041.13634333336,74.43333333333334,343.1511,336.5152,336.60474,335.59625,335.72562,342.9972,332.2315700000001,332.19684,494.79711055755615,3967.3049449920654,6539.961814880371,44.38768470407382,0.0,39.77805,0.0,27.199516999999997,0.0,0.0
2018-12-01 00:22:00,26.54833030700684,294.50050201416013,1.6663814058037107,5.179512422373891e-05,0.018939779386566158,0.0017763643435468675,1719145.8940505981,752931.8581702709,2.5884010791778564,0.5681447982788086,1.672592348272461,5.1118652356475596e-05,0.020606468579345703,0.0017802626228885648,752569.8754544258,2.8067901134490967,0.6007121801376343,343.1542724609375,343.1959823608398,343.1140960693358,1.6110193552207033,1.5926756990527344,0.00888095188658905,0.008916110707847596,265.42215,0.5796406865119934,0.2299221843203801,194.05816473135042,144.5385252935654,127.09802653079822,67.90080086653302,69.24852799702717,69.83643311869153,63958.117,152932.01405014205,148196.8031547682,343.28143,343.32245,343.28467,343.33984,99043.28430888886,74.42222222222222,343.14975,336.5133,336.56628,335.6602200000001,335.79388,343.00006,332.20016,332.14727999999997,497.81909584999084,3717.6198959350586,6747.010231018066,47.167585857788545,0.0,39.777517,0.0,27.34093,0.0,0.0
2018-12-01 00:23:00,26.53861999511719,294.50321235656736,1.6655886263066406,5.175693168920279e-05,0.01906041716482544,0.0017747686597023012,1718743.6819076538,753145.1385173799,2.5882439613342285,0.568051815032959,1.6723802170263673,5.112065159720183e-05,0.020703001690155032,0.0017866330399637226,750832.3490660191,2.8069870471954346,0.6005874276161194,343.1547760009765,343.187841796875,343.1090072631836,1.5667720867500001,1.5930623909853516,0.008865683018749237,0.008935516936073303,265.41852,0.5844389796257019,0.22981437993395856,194.21853621890384,144.42677389460977,127.09688535135305,67.91918817611163,69.24989744983694,69.83902483861144,63933.2,152677.88678513494,148234.42237202975,343.25708,343.30923,343.2824700000001,343.32632,99045.43227444444,74.41111111111111,343.1357700000001,336.51685,336.57312,335.64532,335.77756,342.99274,332.16068,332.111,500.8410811424256,3464.2679691314697,6929.327964782715,41.3068632749645,0.0,39.843311,0.0,27.34093,0.0,0.0
2018-12-01 00:24:00,26.51676940917969,294.5006813049316,1.6659241843007813,5.155548438555002e-05,0.01900234471032715,0.0017753570242443086,1718749.2847442632,753746.3543522358,2.5884900093078613,0.5683093070983887,1.672768265296875,5.0944457642763846e-05,0.02068187248895264,0.0017869857672882078,748471.1612021923,2.8072519302368164,0.6005799174308777,343.13748779296867,343.16800537109367,343.11205902099607,1.6081287279082033,1.5941690270703126,0.008873603290283203,0.008936005429641724,265.44427,0.5840281844139099,0.2298056858751288,194.15116409545865,144.39537508025037,127.0973259653772,67.93083527365371,69.22391952985974,69.76362823840451,63901.477,152677.7088521282,148292.03406592828,343.23992999999996,343.32446,343.2834,343.32288,99047.58024,74.4,343.14136,336.52567,336.59686,335.72308,335.89825,342.97033999999996,332.1563700000001,332.1027,503.86321544647217,3222.1620082855225,7115.840911865234,42.3416899500725,0.0,39.79792,0.0,27.254268,0.0,0.0
2018-12-01 00:25:00,26.494060516357425,294.4957221984863,1.6661194969570312,5.158751362931729e-05,0.018833188182586672,0.001774054595486641,1719129.3239593506,752330.6890971661,2.588361978530884,0.5683503746986389,1.6727515823408203,5.085406961017847e-05,0.020741621292312624,0.0017855153857526782,751524.189174652,2.8072659969329834,0.6005973815917969,343.1415542602539,343.1425689697265,343.11511077880857,1.5648607353945314,1.5930245491582031,0.008848765352661133,0.008928559346549987,265.4181,0.5895404815673828,0.2298509514902488,193.99255608599827,144.2327962676441,126.972624767206,67.88477950240267,69.26259156484137,69.78959324982411,63875.832,152589.44762827182,148316.30580013187,343.2114,343.32388,343.3053,343.32404,99049.72820555557,74.3888888888889,343.1331,336.53418,336.59897,335.69928,335.83914,342.94876,332.16125,332.12302,506.8851709365845,2965.085029602051,7313.677787780762,45.03658314685338,0.0,39.75251,0.0,27.328169,0.0,0.0
2018-12-01 00:26:00,26.468679428100586,294.4891170501709,1.6660204842910158,5.159926486000419e-05,0.01901290507237244,0.0017721644644613265,1719020.2474594116,754501.9774894714,2.588253974914551,0.5680904984474182,1.6729364511953126,5.083537277713418e-05,0.02068337293774414,0.0017859421553506852,750681.6827037334,2.8072869777679443,0.6006082892417908,343.1532577514648,343.10849609375,343.1166366577148,1.606860958881836,1.5941140953857422,0.008793543327011108,0.008936074306175231,265.40295,0.5792518854141235,0.2296327737217876,194.02345806685452,144.08292632120526,126.88619865274704,67.91223471063215,69.21142602163349,69.80415792937393,63865.523,152680.64321560823,148275.07644762527,343.1925,343.32635,343.30676,343.31777999999997,99051.87617111113,74.37777777777778,343.1419,336.52047999999996,336.58472,335.73242,335.8964,342.92957,332.13903999999997,332.1156,509.9073052406311,2670.3279018402104,7462.207794189453,33.708655645323994,0.0,39.836289,0.0,27.328169,0.0,0.0
2018-12-01 00:27:00,26.43930053710937,294.4934829711914,1.6659974265468749,5.173081738331914e-05,0.0190918630111084,0.0017707931591701511,1718897.9387283325,753641.4677443504,2.5552899837493896,0.5503178834915161,1.6730334293544922,5.113645925834776e-05,0.02053227265817261,0.0017851655724353788,748725.5451285839,2.8072950839996342,0.6006100177764893,343.15579833984367,343.10799255371086,343.12171783447263,1.5663154077822266,1.5963254686826172,0.008774351675678253,0.008932186490768433,265.4176,0.5907086730003357,0.2296662651383325,194.0314549327989,144.06108972804537,127.00093336732651,67.90785603784468,69.27598785348638,69.78174864740718,63861.043,152709.92433607782,148282.76481274402,343.18756,343.32108,343.3285,343.32367,99054.02413666667,74.36666666666666,343.15045,336.52234,336.5791,335.7666,335.93634,342.9398,332.12665,332.0672,512.9293203353882,2447.0479488372807,7647.558212280273,42.141577556184615,0.0,39.786765,0.0,27.254268,0.0,0.0
2018-12-01 00:28:00,26.41753005981445,294.48731460571287,1.6660367603457031,5.1745706138789646e-05,0.01912259254144287,0.0017688810406360626,1718771.1000442503,753426.9715917109,2.5554029941558842,0.5502675175666809,1.6727825068447266,5.1207123932629824e-05,0.020748606432449343,0.0017900989866027836,749576.7025234698,2.8069899082183842,0.6008465886116028,343.1613906860352,343.11714782714836,343.13087310791013,1.6075821237382812,1.5938284506259766,0.008770511544025422,0.008967902682128907,265.4153,0.5815945863723755,0.22986950196219216,193.92766203235038,143.97778545526614,126.98481156468284,67.86856141100127,69.23071453808258,69.79726479169697,63856.953,152647.1234317739,148330.40313460687,343.20105,343.3275799999999,343.30658,343.32288,99056.17210222225,74.35555555555554,343.15936,336.5332,336.5931,335.84833,336.06018,342.93015,332.06396,332.0007,514.9242281913756,2197.7601051330566,7841.3591384887695,43.78986173227165,0.0,39.68551,0.0,27.328169,0.0,0.0
2018-12-01 00:29:00,26.37668037414551,294.4809230804443,1.666123159069336,5.165020617598295e-05,0.0187114695725708,0.0017629211012096407,1718848.8245010376,752340.6961119175,2.555337905883789,0.5501071214675903,1.6730330224531251,5.102323517796397e-05,0.02058823219255066,0.0017920183901548386,751383.9506828785,2.8072888851165767,0.6004601716995239,343.1563095092773,343.1334213256836,343.1293472290039,1.5692998936767582,1.5945140794296877,0.008760797303703308,0.008951097867591858,265.4136,0.5932422280311584,0.22991452720287536,194.0091086731645,143.89101623865514,126.86878593701022,67.85544378051468,69.22607196913744,69.82135952940705,63850.285,152843.07272893522,148321.13454037652,343.2151,343.32672,343.32062,343.32074,99058.32006777778,74.34444444444446,343.1574,336.5411,336.59912,336.00787,336.2002,342.93817,332.05542,332.0064,516.1852836608887,1932.674050331116,8027.020454406738,42.56074200578042,0.0,39.795045,0.0,27.328169,0.0,0.0
